GeneID	GSM8474242	GSM8474243	GSM8474244	GSM8474245	GSM8474246	GSM8474247
64769	1899	2086	1299	1194	1147	1301
100847010	16	34	15	15	9	50
105378649	49	64	29	41	43	75
79753	528	594	386	463	385	523
7802	16	13	10	16	13	31
29889	1580	1374	1306	2263	2006	2479
284654	0	1	0	0	1	0
54955	387	618	338	477	497	601
55143	286	427	178	1134	1009	1136
284656	748	1731	539	579	494	608
105378650	0	0	0	0	0	0
149175	599	999	407	393	414	509
79693	277	610	192	288	308	310
127687	154	1165	169	159	172	138
4520	1133	1129	766	937	867	990
3633	1103	1310	841	713	610	838
105378651	30	99	38	33	40	64
10946	2129	1940	1452	2442	2237	2749
2275	199	703	185	137	179	173
51118	1223	1085	1044	1308	1312	1689
5453	0	6	7	0	2	0
107985103	0	0	0	0	0	0
105378653	0	0	0	0	0	0
100500801	0	0	0	0	0	0
105378655	0	0	0	0	0	0
105378654	0	0	0	0	0	0
339442	0	0	0	0	0	0
105378657	0	0	0	0	0	0
107984943	0	0	0	0	0	0
105378656	0	0	0	0	0	0
105378658	0	0	0	0	0	0
105378660	0	0	0	0	0	0
64121	1794	1392	1177	1262	1076	1480
100527950	401	374	285	378	342	423
26292	381	361	281	374	336	421
105378663	3	0	1	0	3	3
81025	21	12	2	2	7	3
54933	29	42	13	17	18	9
105378662	5	4	1	1	3	9
79647	1752	1998	1290	1724	1658	1887
4725	1772	1999	1061	1380	1364	1814
23499	18051	18146	12873	19811	16955	20940
643314	4211	5098	2916	5213	4618	5733
105378950	0	7	6	1	1	0
353500	201	305	149	181	148	192
192217	7	8	1	10	5	7
728448	279	320	262	156	167	199
8761	2598	4286	2001	2668	2414	2935
101929516	557	700	385	538	502	585
677834	6	17	12	9	13	14
26508	21	27	14	30	12	16
84618	0	0	0	0	0	0
51440	0	2	0	0	2	0
10450	1248	1459	845	1020	1024	1160
656	119	255	141	157	107	157
64064	0	16	5	16	4	12
105378666	0	2	4	0	1	1
101929536	0	0	0	0	0	0
105378951	1	9	0	0	0	0
107985740	0	0	0	0	0	1
105378665	0	0	0	0	0	0
105378667	4	8	0	2	1	2
54802	610	560	475	516	425	467
4610	7	49	10	11	14	40
105378668	4	6	0	2	1	0
84879	30	113	45	28	20	20
105378669	0	2	6	2	4	0
10487	4846	5969	3343	4904	4682	5737
5538	3728	4084	2572	3540	3431	3939
105378671	0	0	3	1	0	0
6018	2099	1387	1563	2011	1692	2327
127391	1	0	0	0	0	0
10269	2763	2426	2203	2376	2204	2991
1298	105	241	83	40	34	47
107984945	0	0	0	0	0	0
64744	874	1206	593	459	532	520
65243	308	275	314	298	315	396
339559	195	189	194	215	172	198
105378672	42	27	30	39	26	27
64789	192	252	135	271	249	284
127396	63	68	101	92	78	149
105378673	0	0	0	1	2	0
9783	175	214	79	102	94	78
105378675	4	1	0	0	0	1
105378674	0	0	0	0	0	0
100130557	74	109	54	38	44	59
4802	440	666	281	349	411	366
407034	0	0	0	0	0	0
407031	0	0	0	0	0	0
9132	4	22	8	7	2	5
105378676	0	0	0	4	0	0
163732	1	107	7	6	5	24
1503	1221	1471	884	1579	1566	1764
100507178	99	167	91	107	82	139
200172	58	118	52	69	30	52
22955	1087	1160	623	721	680	887
100132074	19	85	17	18	18	4
101929901	1	0	0	0	6	0
105378678	0	0	0	3	0	6
1907	3	24	1	2	5	3
59269	274	381	189	210	211	250
2981	0	1	0	0	0	0
2980	7	0	0	0	0	0
22887	2773	2877	2076	2392	1977	2521
284716	180	175	151	141	172	195
84217	0	4	2	5	5	10
728621	478	607	410	336	341	441
79717	1184	1254	839	632	602	789
10465	470	539	360	578	623	832
4904	12525	19653	9289	14144	13713	15237
149461	0	0	1	0	0	0
64175	1241	2540	889	993	1009	1194
79078	286	380	175	212	179	212
105378683	8	11	10	9	10	13
100129924	25	58	21	34	16	10
107984946	3	11	11	2	7	3
374969	229	208	119	174	147	221
114625	539	750	471	397	306	460
51058	192	276	159	128	91	91
339539	0	4	0	4	0	3
6513	4189	8823	2669	3372	3107	3158
440584	11	10	9	8	4	0
440585	37	42	34	8	12	23
10969	1131	1859	757	1377	1358	1487
102465439	6	3	0	2	1	0
149465	118	64	68	53	38	73
105378685	9	7	10	10	8	9
128218	0	0	1	0	0	0
149466	0	2	2	1	2	0
7075	23	85	10	13	13	29
4352	18	22	13	16	9	19
105378687	2	12	2	10	3	13
991	446	753	275	3101	3041	3449
64834	942	1540	666	862	1015	1258
102466723	3	9	5	0	3	1
112268225	29	59	34	37	29	34
112950	581	636	347	426	428	426
107984947	79	104	44	51	56	65
23334	1275	2249	871	1133	993	1314
100873952	51	71	28	37	25	35
102465440	0	0	0	0	0	0
81888	130	287	96	159	119	165
5792	4290	9253	2827	4489	4153	4834
9682	1471	2009	956	983	925	1203
100132774	157	198	115	117	112	148
6487	266	460	159	239	246	283
101929592	5	13	2	5	6	4
102464830	0	3	5	0	1	3
9048	58	89	15	28	19	47
105378688	15	33	8	13	13	7
101929609	53	122	43	34	44	54
9670	565	1112	365	385	417	485
1802	285	771	260	416	461	473
533	983	2429	671	933	898	987
8704	521	1292	414	502	568	591
149473	258	477	142	166	143	110
6536	182	420	162	150	126	127
107984948	18	18	0	3	0	15
128209	16	32	21	15	14	33
105378952	0	0	0	2	0	0
55929	507	800	316	325	290	341
79033	852	1618	618	762	755	806
100874278	47	80	28	30	45	34
106635545	0	3	0	0	0	0
55182	693	1427	463	638	539	780
107984951	0	0	0	3	2	3
100847089	0	0	1	2	1	0
107984950	274	520	166	177	180	248
79639	85	186	82	38	57	44
109623472	3	0	0	0	0	0
339541	4	19	19	7	10	20
105378690	1	2	1	3	3	9
26828	0	0	0	0	0	0
26830	0	0	1	0	0	4
11004	763	762	451	1762	1539	2273
109623476	0	8	0	6	2	2
6202	6781	11995	4745	5851	5515	6454
26811	3	33	4	4	5	0
94161	5	7	3	2	3	3
94162	9	13	7	4	10	5
94163	4	10	9	0	5	5
266675	0	10	5	5	4	13
1263	378	1045	273	354	298	267
343521	140	289	101	67	55	69
149478	264	612	175	133	112	164
107984952	47	79	30	11	18	38
8643	32	57	21	18	18	13
8891	446	488	318	366	358	518
79654	440	855	315	325	346	399
7389	739	1295	558	666	627	746
57643	53	104	36	23	37	25
105378691	9	11	3	4	3	4
400752	6	11	3	4	3	4
84842	0	17	0	5	5	0
4595	132	408	120	162	188	174
114034	135	247	119	228	176	286
10420	26	41	17	40	24	26
126661	15	23	18	23	17	17
25974	1136	1657	848	1132	1079	1247
5052	7348	8229	5004	7605	6763	8505
10327	730	1293	393	544	576	754
4678	4770	3437	3121	5110	4399	5688
149483	68	71	42	66	51	57
60313	3987	3820	3178	3559	3180	4082
728963	81	75	62	48	30	37
51249	797	711	629	786	719	858
3652	642	641	473	428	367	504
105378693	2	0	0	0	0	0
23139	3372	5509	2454	3060	2915	3251
105378694	9	10	12	6	14	13
110117499	352	338	198	183	166	198
8503	450	444	237	218	189	216
101929626	0	0	3	3	2	0
10103	4386	6846	2647	2091	2238	2600
110117498	0	0	0	1	0	0
55624	1441	2584	986	1290	1189	1404
541468	117	193	78	59	47	77
8438	178	171	124	356	340	356
10489	334	522	220	178	181	199
7388	99	100	50	21	40	69
387338	1255	1537	928	796	770	1151
2166	136	473	106	114	76	164
729041	7	9	9	7	3	0
101929651	0	0	0	3	0	0
127343	107	185	72	56	59	66
105378696	0	0	0	0	0	0
100507423	93	162	86	76	67	95
148930	0	0	0	0	0	1
8569	778	1009	644	548	565	636
148932	419	652	236	243	275	256
105378697	0	0	0	3	0	13
64756	1066	1333	739	780	710	1005
374973	7	2	10	10	0	6
100130197	163	164	119	149	166	147
9813	3618	3605	2776	3282	3153	3997
105378698	41	20	31	25	29	47
105378699	0	0	0	0	0	0
1580	0	1	0	0	0	0
163720	0	0	0	0	0	0
1579	0	1	0	0	0	0
260293	31	9	19	12	8	15
199974	0	0	6	6	2	1
284541	1	4	4	5	0	1
105378701	16	27	10	12	11	4
100874253	0	13	0	3	6	2
10158	205	351	125	83	94	116
6886	11	17	3	3	0	13
6491	497	369	302	1382	1193	1603
51727	4459	3154	3693	4699	3872	5425
102724077	8	30	10	5	3	8
2301	1	1	2	1	1	0
84793	99	134	68	60	68	80
2306	43	120	34	36	18	56
107984953	0	0	0	0	0	0
388630	13	23	18	8	21	0
105379778	0	0	7	5	2	2
391037	2	4	1	6	2	36
200010	44	73	43	39	28	53
54558	343	426	382	321	287	387
84871	0	0	0	0	0	0
79656	0	0	0	0	0	0
105378706	0	0	0	0	0	0
101929721	0	0	0	0	0	0
100874313	0	0	0	0	0	0
107984954	0	0	0	0	1	0
105378708	0	0	0	0	0	0
1996	1	1	2	0	0	2
105378709	0	0	0	0	0	0
107984955	0	0	0	0	0	0
105378711	0	0	0	0	0	0
105378710	0	0	0	0	0	0
105378712	0	0	0	0	0	0
63950	0	0	0	1	4	2
105378714	0	0	0	0	0	0
11124	1192	1413	847	1320	1207	1539
105378715	72	43	46	48	54	56
112268262	23	16	10	7	1	32
1031	549	846	366	533	493	538
100616189	0	0	0	0	0	0
102466656	0	0	0	0	0	0
284546	0	1	0	0	0	0
105378716	3	5	1	1	0	2
26994	3760	4240	2730	3324	2901	4262
22996	99	117	72	39	37	70
105378717	1	2	2	4	2	0
102724097	0	1	0	2	0	0
2060	4624	3794	3628	3356	3116	4057
105378720	4	2	8	5	8	7
441884	1	0	0	0	0	1
105378719	12	3	3	0	5	4
114883	3090	2910	2573	2567	2225	2711
4898	5085	5356	3995	4563	4127	5219
105378721	245	356	201	224	198	281
100313892	20	34	21	20	19	30
5865	2073	1992	1427	1553	1371	1761
51060	2527	2529	1816	3147	3105	3479
112970	129	272	70	77	81	96
104355143	2	4	17	9	7	12
91408	3412	3026	2636	2761	2739	3217
107984956	0	0	3	1	1	0
9372	2736	2498	1920	1716	1717	2099
200014	915	1481	585	616	631	728
4998	150	161	99	304	317	369
84950	1869	1616	1460	1946	1762	2285
23318	3472	2213	2803	2564	2164	2779
105378723	4	6	4	0	5	7
2882	2	0	0	1	0	0
348378	0	0	0	0	0	0
65260	633	862	461	767	705	1006
79699	3254	2954	2232	1866	1700	2361
440590	430	422	236	371	333	426
55268	2757	3827	1975	1642	1321	1812
6342	2381	2200	1921	2040	1808	2339
127435	0	0	0	1	0	0
6512	0	1	1	9	0	2
105378724	10	5	5	9	6	0
1376	334	512	243	237	230	293
54987	370	611	313	322	313	405
4116	581	488	414	705	631	750
100507564	27	48	30	15	30	21
7804	1174	1220	899	984	983	1168
105378728	46	73	51	45	43	88
105378726	43	70	25	39	26	46
105378732	0	0	0	0	1	0
105378731	1	0	0	0	3	0
105378730	0	1	0	1	1	6
107984957	0	0	0	0	0	0
163742	0	0	0	0	0	0
105378733	0	0	0	0	0	0
63948	0	0	0	0	0	0
148979	17	35	3	16	10	10
55706	1911	1801	1374	2780	2558	3526
54432	455	418	294	231	204	301
1733	21	32	17	10	10	19
51668	816	652	717	920	839	1201
115353	758	1033	474	623	556	699
388633	0	0	0	0	0	0
9528	2583	3280	2077	1890	1813	2310
127428	543	444	348	340	309	456
100616315	0	0	0	0	0	0
200008	0	2	2	2	1	3
606495	314	461	211	291	237	284
51253	1155	2394	862	1100	1114	1172
23648	1054	1745	799	688	685	852
619518	38	47	23	33	24	20
105378735	0	0	0	0	0	0
105378734	0	0	0	0	0	0
26027	68	159	75	40	41	62
338094	10	32	10	3	5	4
100527960	351	391	256	353	299	404
374977	14	23	16	2	3	11
7268	341	368	244	357	297	398
25973	119	262	73	90	119	123
55001	0	1	0	0	0	0
163747	0	0	2	0	8	11
1718	4477	6875	2961	3838	3611	4549
107984958	42	29	12	10	9	20
107985760	0	3	0	0	0	0
105378736	0	0	0	0	0	5
199964	4	12	10	5	4	4
7809	2	0	0	0	0	0
255738	24	74	22	14	13	3
23358	5478	5209	3907	4435	3904	4875
100507634	46	47	28	17	15	20
109729135	0	0	0	0	0	0
100616272	0	0	0	0	0	0
105378740	0	1	0	0	0	0
105378739	0	0	0	0	1	0
105378738	0	0	0	0	0	0
105378737	0	0	0	0	0	0
105378741	0	2	2	4	0	5
105378744	0	4	0	7	1	0
8613	2484	3448	1886	1128	1264	1320
101929935	3	5	0	0	0	0
5563	2541	1855	2324	2086	1585	2315
199920	473	228	451	213	207	289
731	0	0	0	0	0	0
732	3	1	0	0	0	0
105378745	0	0	0	0	0	0
112267900	0	0	0	0	0	0
1600	0	0	0	0	1	0
105378748	0	0	0	0	0	0
105378747	0	0	0	0	0	0
101926890	0	0	0	0	0	0
105378746	0	0	0	0	0	0
107984960	17	9	17	16	5	20
115209	596	394	383	317	328	378
4070	1871	4319	1271	1231	1183	1234
114803	2067	1106	1886	2116	1406	2485
112268263	243	233	238	236	219	270
105378751	719	558	636	654	504	610
3725	943	1908	545	1718	1510	1867
100131060	0	3	0	1	2	4
101926907	31	10	15	15	10	45
107984961	1	0	0	0	0	1
105378753	2	2	1	7	6	2
101926925	28	7	21	20	17	16
729467	0	2	0	3	0	0
105378756	16	12	1	5	9	9
55277	159	144	92	110	100	78
100616409	0	0	0	0	0	0
101926944	0	0	3	0	1	10
105378758	6	2	1	1	1	0
51361	2255	1383	2220	2299	1791	2560
1573	130	136	81	69	87	117
127795	0	0	0	0	0	0
105378760	0	0	0	0	0	0
107984963	0	0	0	0	0	0
105378761	0	0	0	0	0	0
107984962	0	0	0	0	0	0
107985379	0	0	0	0	0	0
105378763	86	73	74	48	48	55
101926964	0	0	0	0	0	0
105378764	0	0	0	0	0	0
100996570	0	0	0	0	0	0
4774	2393	2031	1573	1560	1383	1651
645030	1	7	1	4	0	0
105378766	0	1	0	2	4	2
107984964	0	0	0	0	0	2
414927	0	0	0	1	4	3
83941	554	523	474	442	465	538
10207	2805	2506	2045	1808	1836	2121
113219465	0	0	0	1	0	0
107984965	0	15	8	2	2	14
100422902	0	0	0	0	0	0
100422946	0	0	0	0	0	0
54596	9	4	0	0	0	0
163782	59	88	23	2	7	9
105378768	10	3	0	0	0	0
7398	3186	2302	2577	4844	4228	5836
85440	3352	2796	2424	2718	2468	2967
27329	19	7	4	13	5	19
84938	403	331	358	570	433	459
105378769	0	0	0	0	0	0
199899	12	1	4	7	0	4
105378770	0	0	0	0	1	0
100996301	19	77	17	22	12	11
27022	5	25	1	8	2	4
102464823	0	0	0	0	0	0
29929	453	353	414	400	426	588
23421	533	249	466	738	689	946
102724319	0	1	1	1	1	0
84455	498	316	453	388	343	432
79469	44	28	50	15	20	27
5236	3807	4996	2406	2235	2118	2131
105378771	6	4	0	2	1	2
4919	303	387	226	238	224	227
105378772	0	0	0	0	0	0
101927034	6	0	2	0	3	0
105378773	27	35	21	19	11	21
148581	0	0	2	10	2	3
105378774	0	0	0	0	0	0
107984966	0	0	1	0	0	0
57685	114	87	70	96	91	31
100616338	0	0	0	0	0	0
55225	1534	1534	1269	1103	1000	1373
3716	7297	7507	4999	5657	5403	6919
101927084	7	4	3	0	5	0
100500854	27	6	3	1	0	1
406893	0	2	0	0	0	0
205	4418	4124	2953	3374	3292	4011
9829	379	355	234	255	237	331
102724416	30	9	19	18	10	18
112268227	7	18	3	2	4	0
3953	1528	1046	1208	1296	1113	1488
54741	2405	2395	1812	1710	1638	2176
5142	35	104	88	59	46	69
101927139	0	0	0	0	0	0
105378776	0	0	0	1	0	0
84251	0	0	0	3	0	0
100422871	0	0	0	0	0	0
200132	0	0	0	0	0	0
10022	0	0	0	0	0	0
79819	268	211	202	142	134	186
57708	3986	2668	3141	3127	2773	3680
23169	1277	1172	823	794	729	984
400757	0	0	0	0	0	0
149233	1	52	34	43	26	39
3595	51	46	33	33	51	132
105378779	4	10	2	13	9	18
26135	17985	17510	13372	18274	16959	19459
102724481	0	0	0	0	0	0
105378780	0	0	1	0	0	0
1647	996	2198	968	1445	1277	1405
55970	18072	15261	12985	15975	15066	19644
105378781	6	5	1	11	15	12
100289178	54	56	42	45	43	35
9077	4	52	16	15	19	26
79971	725	842	500	494	394	535
100302279	1	14	1	0	0	7
105378782	0	0	0	0	0	0
6121	112	110	71	320	328	406
55635	435	215	374	2166	1609	2270
101927220	4	1	0	1	4	3
107984967	0	0	0	0	0	0
105378783	0	0	0	0	0	0
105378785	0	0	0	0	0	0
105378787	3	0	0	0	0	0
105378786	0	0	0	0	0	0
105378788	0	0	0	0	0	0
105378789	0	0	0	0	0	2
105378790	0	0	0	0	0	0
57554	15	5	8	6	6	25
5301	1	0	0	0	0	0
105378792	0	0	0	0	2	0
55631	381	268	399	516	429	608
9295	4599	3302	4448	4263	3393	4674
81573	1134	786	835	1032	997	1361
11147	149	178	78	96	98	101
102724548	41	23	16	30	38	43
1491	828	726	544	508	613	761
105378793	0	0	0	0	0	0
105378794	0	0	0	0	0	0
101927244	0	0	0	0	0	0
102724572	0	0	0	0	0	0
5733	14	4	1	2	4	2
107985517	0	0	0	0	0	0
100132618	217	119	214	258	169	313
9406	1932	1092	2352	2531	1851	2724
406962	6	8	12	16	7	20
100852410	10	13	6	3	3	5
105378795	0	0	0	0	0	0
257194	40	7	17	25	14	26
100852409	0	0	0	0	0	0
105378797	0	4	0	0	2	0
105378796	0	0	0	4	2	2
105378798	1	0	0	0	0	0
339468	0	0	0	0	0	0
105378799	0	0	0	0	0	0
105378800	0	0	0	0	0	0
101927295	0	0	0	0	0	0
105378801	0	0	0	0	0	0
107985391	0	0	0	0	0	0
105378802	0	0	0	0	0	0
109729166	0	0	0	0	0	0
127255	1	7	6	0	6	7
100526835	36	27	23	24	24	24
8790	162	127	147	110	130	156
51086	9	10	8	14	9	12
105378805	0	0	0	3	0	0
105378803	0	0	0	2	0	1
127254	75	50	23	39	48	60
101927320	9	2	7	1	4	0
1429	1445	1185	1285	1129	966	1248
127253	824	574	663	881	720	845
431707	0	0	0	0	0	0
204962	34	48	43	41	24	25
34	903	482	588	777	680	906
1744	21	35	40	39	30	51
5876	516	364	389	677	546	766
692085	6	3	5	7	13	26
26805	1	6	7	18	19	25
26804	12	8	10	21	7	8
4438	8	5	6	12	11	31
127247	0	0	2	1	2	0
105378806	0	0	0	0	0	0
101927342	0	0	0	0	0	4
256435	1	0	2	0	3	3
105378807	0	0	0	0	0	0
110806286	0	0	0	0	0	0
81849	0	0	0	0	0	0
102466995	0	0	0	0	0	0
10026	678	533	604	865	727	984
105378808	24	5	12	13	16	9
26289	9	26	10	14	4	9
26009	1308	1213	1228	1287	1097	1584
23032	1734	1421	1266	1386	1140	1434
374986	898	693	748	831	677	939
374987	7	31	20	22	15	26
91624	533	374	533	751	521	811
8880	2998	2510	2251	3247	2853	3673
11080	315	265	270	314	263	338
54810	0	1	2	0	0	9
107984997	0	0	0	0	0	0
149047	0	0	0	0	0	0
5737	17	4	6	5	8	7
10964	35	19	40	69	43	32
10561	172	103	182	270	228	270
64123	1	0	0	0	1	0
107984998	11	0	0	0	0	1
105378810	0	0	0	0	0	0
105378812	0	0	0	0	0	0
105378811	0	0	0	0	0	0
107983999	0	0	0	0	0	0
101927412	0	0	0	0	0	0
105378813	0	0	0	0	0	0
107985018	0	0	0	0	0	0
23266	2514	2261	1937	1751	1559	2006
101927434	0	0	0	0	0	0
105378814	0	0	0	0	0	0
107985396	0	0	0	0	0	0
103283057	0	0	0	0	0	0
101927498	0	0	0	0	0	0
107985037	0	0	0	0	0	0
105378816	0	0	2	0	0	0
101927542	0	0	0	0	0	0
107985043	0	0	0	0	0	0
101927587	0	0	0	0	0	0
101927560	0	0	0	0	0	0
107985041	0	3	2	0	0	4
79739	142	48	98	163	118	238
5567	1209	874	920	919	876	1187
107985046	6	3	12	9	5	12
112268230	0	0	0	0	0	0
148418	3	20	21	5	5	10
391051	6	7	13	2	4	0
58511	0	0	0	1	0	1
80135	733	504	525	757	726	869
2787	495	732	259	359	356	400
100505741	74	57	62	42	44	71
1486	531	485	430	413	340	462
105378819	0	17	15	0	4	1
103695366	3	5	3	1	0	0
439927	0	8	0	0	1	0
117178	1047	790	884	1300	1088	1335
102724892	7	2	11	2	3	0
23566	261	251	165	135	132	143
255231	180	219	142	163	106	185
55283	788	675	931	566	409	551
126820	11	25	5	2	2	4
100616481	0	0	0	0	0	0
84144	250	200	204	189	171	212
105378821	0	0	0	0	0	1
148423	787	574	584	611	531	618
8915	467	537	438	469	416	581
646626	29	63	19	22	23	20
23576	661	616	495	512	442	653
107985054	13	0	4	3	2	6
3491	647	821	558	1462	1283	1597
107985057	3	3	5	4	4	11
112268231	0	5	0	0	1	3
54680	799	596	653	841	755	992
105378823	0	0	0	0	0	0
255631	36	16	45	21	15	29
105378824	13	8	13	10	2	18
105378825	36	5	42	15	22	37
57489	1352	857	1384	1371	950	1634
102465842	8	0	18	2	1	5
9635	29	6	17	20	30	24
1179	0	2	0	0	0	0
105378827	0	0	0	0	0	0
105378826	0	0	0	0	0	0
22802	1	0	2	2	0	0
105378828	9	9	13	2	5	4
9629	0	0	1	2	4	3
51100	2304	2062	1762	1815	1490	1942
105378831	0	0	0	0	0	0
9403	2351	2029	1806	2347	2125	2560
9653	1749	1433	1456	1358	1210	1623
339524	4	3	9	4	3	2
101927844	0	0	0	0	0	0
8543	922	1408	713	575	531	694
100505768	0	0	1	2	0	0
105378833	6	17	10	13	12	19
105378834	3	6	8	6	4	11
107985408	0	0	0	0	0	0
105378835	0	0	0	0	0	0
107985518	0	0	0	0	0	0
107985519	0	0	0	0	0	0
101927871	0	0	0	3	0	0
105378836	0	0	0	0	0	0
105378839	10	0	0	0	0	0
101927891	0	0	0	0	1	10
105378838	0	0	0	0	0	1
5586	2301	1648	2088	2156	1978	2845
2959	220	235	191	201	176	254
56267	371	234	350	269	264	347
494115	392	336	318	304	241	314
2635	395	301	371	414	326	470
105378841	7	3	4	19	3	9
2633	139	126	132	192	228	298
2634	169	158	100	107	108	111
112268267	37	43	61	47	31	53
105378842	41	22	36	13	18	11
388646	22	16	10	6	9	24
115361	36	42	18	12	22	26
107985076	1	0	0	0	0	2
105378843	0	0	0	0	0	0
115362	3978	3665	3184	2271	2216	2738
729930	0	0	0	0	0	0
163351	0	5	3	2	1	0
400759	0	0	0	0	2	0
105378844	1	1	0	0	0	13
23507	413	319	307	333	305	356
84230	1173	987	863	739	765	1086
400761	5	13	6	8	5	0
107985743	9	5	0	6	2	0
101927952	15	20	11	18	13	13
107985744	0	1	0	0	0	6
101927975	0	0	0	0	2	0
55144	1081	1422	865	973	925	1028
105378847	0	0	4	2	0	10
492303	13	32	11	15	12	51
284695	1654	1167	1461	1577	1224	1736
105378848	0	0	0	0	0	0
105378849	0	0	0	0	0	0
107985088	0	3	0	0	0	0
105378850	0	0	0	0	0	0
105378851	0	0	0	0	0	0
105378852	0	0	0	0	0	0
109616984	0	0	0	0	0	0
343472	0	1	1	0	0	0
105378853	138	120	79	50	68	52
105378855	27	25	40	15	10	17
105378854	0	0	0	0	0	0
84146	1084	640	1137	1104	882	1332
164045	1	0	0	2	0	1
107985412	0	0	0	0	0	0
107985417	0	0	0	0	0	0
105378856	0	0	0	0	0	0
8317	214	91	205	356	372	473
102723436	0	0	1	9	4	7
7049	194	195	146	138	134	188
676	0	0	0	3	0	0
253152	29	54	30	32	37	47
646817	11	14	10	8	12	42
284697	51	18	8	8	16	24
23285	88	63	155	67	49	109
388649	0	0	1	0	3	0
11146	240	114	217	247	186	255
79871	1381	860	1288	1338	952	1538
2672	8	6	5	8	5	0
7813	1764	1259	1465	1278	1096	1438
6125	6531	8165	4558	5192	4999	5860
388650	282	261	232	296	200	320
6083	4	11	4	9	2	11
26782	5	10	0	10	11	18
22823	592	447	504	681	584	710
50999	975	591	850	958	721	1000
343099	310	278	293	613	458	863
107985521	0	10	2	3	0	2
100131564	410	341	349	243	207	306
1810	2177	1949	1600	2078	1942	2312
54874	1692	1402	1409	1540	1396	1652
107985761	3	1	0	0	0	0
8412	299	543	203	669	589	810
100129046	29	51	14	50	50	76
102723480	0	5	8	7	11	31
723788	16	8	8	16	12	18
100126348	0	0	0	0	0	0
100189133	0	4	0	1	0	6
30836	684	531	693	1102	893	1351
2730	1257	1129	977	1143	1021	1371
24	27	55	24	39	40	62
105378858	3	8	17	16	14	17
9411	15554	10922	12581	21211	18200	24821
107985092	2	1	11	23	15	0
105378859	33	21	21	54	33	42
5825	3146	2724	2622	2837	2371	3154
2152	3630	3633	2894	14285	12323	15887
113219466	0	0	0	0	0	2
105378861	7	8	5	14	21	34
101928079	82	160	51	118	82	109
105378860	1	4	3	0	3	4
100616321	0	0	0	0	0	0
126969	489	426	281	240	268	378
1266	3980	4155	3047	3906	3621	4550
105378862	7	6	7	12	1	0
729970	65	35	28	19	23	39
199857	181	261	165	120	127	219
105378863	3	3	3	0	0	2
101928098	0	0	2	1	2	4
148534	4415	2662	3350	3725	3230	4558
100527978	303	443	299	309	292	341
101928118	22	12	11	10	9	14
25950	370	358	364	369	266	372
100996630	0	0	0	0	0	0
105378864	0	0	0	0	0	0
105379825	0	0	1	3	0	0
101928169	0	0	0	0	0	0
107985420	0	0	0	0	0	0
440594	0	0	0	0	0	0
100996635	0	0	0	0	0	0
101928219	0	0	0	0	0	0
102723661	0	0	0	0	0	0
101928241	0	0	0	0	0	0
105378866	0	0	0	0	0	0
58155	630	385	623	658	555	924
1806	3859	3637	2580	2380	2133	2751
100873932	162	180	96	78	80	125
105378867	29	37	22	6	8	22
100873933	2	9	1	1	5	7
109729128	15	1	20	31	13	16
400765	27	34	24	27	33	54
100616452	3	2	0	11	1	1
406928	0	6	0	1	0	0
729987	28	5	3	12	9	25
51375	743	604	517	659	641	786
163404	0	0	1	3	0	0
100129620	0	0	0	0	0	0
9890	2	1	0	0	0	0
107985093	0	0	0	0	0	0
101928270	0	0	0	0	0	0
54873	0	0	0	0	0	0
391059	783	718	457	231	274	330
178	1674	1190	1742	1348	1174	1656
23443	2284	1830	2055	2073	1575	2230
64645	1866	2000	1367	1333	1317	1510
163786	506	358	577	972	739	1180
54482	844	500	789	758	608	1167
127495	180	77	172	125	151	265
1629	1056	1000	754	814	731	937
100506007	23	14	13	7	5	9
8634	1110	1129	896	1037	769	1204
693138	11	14	11	2	3	2
8556	199	153	106	102	118	236
105379827	0	0	5	3	3	8
54112	0	0	0	1	0	0
100128787	0	0	0	0	0	6
7412	0	0	1	1	0	0
2135	632	577	576	543	503	688
148867	1664	1407	1214	1243	1134	1653
51611	1948	1538	1381	1461	1284	1861
102606465	38	49	51	58	40	78
107985094	0	0	0	0	0	0
101928334	0	0	0	0	0	0
101928370	1	0	0	0	0	1
1901	31	24	19	14	10	26
102723784	0	0	0	0	0	0
104355286	0	0	0	0	0	0
105378872	0	0	0	0	0	0
118427	1	0	0	0	0	0
94236	0	0	0	0	0	0
107985095	0	0	0	0	0	0
105378874	0	0	0	0	0	0
112268286	0	0	0	0	0	0
107985096	0	0	0	0	0	1
1301	653	603	574	454	276	411
101928436	3	9	4	6	2	0
55599	636	396	615	471	389	616
280	285	187	278	197	141	210
648740	1	22	10	6	3	4
279	4	7	7	4	3	7
276	7	4	2	1	2	3
277	2	1	0	1	0	0
105378878	0	0	0	0	0	0
278	7	3	2	1	2	3
100129138	7	3	17	1	3	0
105378879	0	0	0	0	0	0
105378880	0	0	0	0	0	0
105378881	0	0	0	0	0	0
101928476	0	0	0	0	0	0
105378882	0	0	3	0	0	1
105378883	0	0	0	0	0	0
105378884	0	0	0	0	0	0
107985116	0	0	0	0	0	0
105378886	0	0	0	0	0	0
105378885	0	0	0	0	0	0
105378887	0	0	0	0	0	0
105378889	0	0	0	0	0	0
105378888	0	0	0	0	0	0
55170	1080	1341	726	864	843	1065
22854	405	391	323	375	402	542
10451	2824	1972	2078	753	684	850
102465839	0	0	0	0	0	0
100873946	0	0	0	0	0	0
107985124	0	0	0	0	0	0
29957	3141	2322	2123	3265	2889	3996
